Booked Time, Actual Time, Headcode,Service Info, Location,Call Order, Train Order,Date
17:50:00,17:51:15,'2H37',1723 Edinburgh to Helensburgh Central,Bathgate [BHG] Arr,13,66,13/12/2018
17:51:00,17:52:00,'2H37',1723 Edinburgh to Helensburgh Central,Bathgate [BHG] Dep,14,66,13/12/2018
17:54:00,17:55:00,'2H37',1723 Edinburgh to Helensburgh Central,Armadale [ARM],15,66,13/12/2018
17:55:30,17:56:45,'2H37',1723 Edinburgh to Helensburgh Central,Blackridge [BKR],16,66,13/12/2018
18:00:00,18:00:45,'2H37',1723 Edinburgh to Helensburgh Central,Caldercruix [CAC],17,66,13/12/2018
18:03:00,18:03:30,'2H37',1723 Edinburgh to Helensburgh Central,Drumgelloch [DRU] Arr,18,66,13/12/2018
18:03:30,18:03:45,'2H37',1723 Edinburgh to Helensburgh Central,Drumgelloch [DRU] Dep,19,66,13/12/2018
18:06:00,18:06:15,'2H37',1723 Edinburgh to Helensburgh Central,Airdrie [ADR] Arr,20,66,13/12/2018
18:07:00,18:07:30,'2H37',1723 Edinburgh to Helensburgh Central,Airdrie [ADR] Dep,21,66,13/12/2018
18:08:30,18:09:15,'2H37',1723 Edinburgh to Helensburgh Central,Coatdyke [COA] Arr,22,66,13/12/2018
18:09:00,18:09:45,'2H37',1723 Edinburgh to Helensburgh Central,Coatdyke [COA] Dep,23,66,13/12/2018
18:11:00,18:11:45,'2H37',1723 Edinburgh to Helensburgh Central,Coatbridge Sunnyside [CBS] Arr,24,66,13/12/2018
18:11:30,18:12:15,'2H37',1723 Edinburgh to Helensburgh Central,Coatbridge Sunnyside [CBS] Dep,25,66,13/12/2018
18:12:30,18:13:15,'2H37',1723 Edinburgh to Helensburgh Central,Sunnyside Jn,26,66,13/12/2018
18:13:30,18:14:00,'2H37',1723 Edinburgh to Helensburgh Central,Blairhill [BAI] Arr,27,66,13/12/2018
18:14:00,18:14:30,'2H37',1723 Edinburgh to Helensburgh Central,Blairhill [BAI] Dep,28,66,13/12/2018
18:17:30,18:18:00,'2H37',1723 Edinburgh to Helensburgh Central,Easterhouse [EST] Arr,29,66,13/12/2018
18:18:00,18:18:15,'2H37',1723 Edinburgh to Helensburgh Central,Easterhouse [EST] Dep,30,66,13/12/2018
18:20:00,18:20:15,'2H37',1723 Edinburgh to Helensburgh Central,Garrowhill [GAR] Arr,31,66,13/12/2018
18:20:30,18:20:45,'2H37',1723 Edinburgh to Helensburgh Central,Garrowhill [GAR] Dep,32,66,13/12/2018
18:22:30,18:23:00,'2H37',1723 Edinburgh to Helensburgh Central,Shettleston [SLS],33,66,13/12/2018
18:23:30,18:24:00,'2H37',1723 Edinburgh to Helensburgh Central,Carntyne [CAY],34,66,13/12/2018
18:25:30,18:25:30,'2H37',1723 Edinburgh to Helensburgh Central,Bellgrove [BLG],35,66,13/12/2018
18:26:00,18:26:15,'2H37',1723 Edinburgh to Helensburgh Central,High St Jn,36,66,13/12/2018
18:27:00,18:27:00,'2H37',1723 Edinburgh to Helensburgh Central,High Street [HST] Arr,37,66,13/12/2018
18:27:30,18:27:30,'2H37',1723 Edinburgh to Helensburgh Central,High Street [HST] Dep,38,66,13/12/2018
18:29:00,18:28:45,'2H37',1723 Edinburgh to Helensburgh Central,Glasgow Queen Street [GLQ] Arr,39,66,13/12/2018
18:32:00,18:32:00,'2H37',1723 Edinburgh to Helensburgh Central,Glasgow Queen Street [GLQ] Dep,40,66,13/12/2018
18:33:30,18:33:45,'2H37',1723 Edinburgh to Helensburgh Central,Charing Cross (Glasgow) [CHC] Arr,41,66,13/12/2018
18:35:30,18:35:30,'2H37',1723 Edinburgh to Helensburgh Central,Charing Cross (Glasgow) [CHC] Dep,42,66,13/12/2018
18:37:30,18:38:00,'2H37',1723 Edinburgh to Helensburgh Central,Finnieston East Jn,43,66,13/12/2018
18:38:00,18:38:30,'2H37',1723 Edinburgh to Helensburgh Central,Finnieston West Jn,44,66,13/12/2018
18:39:00,18:39:30,'2H37',1723 Edinburgh to Helensburgh Central,Partick [PTK] Arr,45,66,13/12/2018
18:40:00,18:40:00,'2H37',1723 Edinburgh to Helensburgh Central,Partick [PTK] Dep,46,66,13/12/2018
18:41:30,18:41:45,'2H37',1723 Edinburgh to Helensburgh Central,Hyndland [HYN] Arr,47,66,13/12/2018
18:42:30,18:42:30,'2H37',1723 Edinburgh to Helensburgh Central,Hyndland [HYN] Dep,48,66,13/12/2018
18:43:30,18:43:15,'2H37',1723 Edinburgh to Helensburgh Central,Hyndland East Jn,49,66,13/12/2018
18:43:30,18:43:15,'2H37',1723 Edinburgh to Helensburgh Central,Jordanhill [JOR],50,66,13/12/2018
18:44:00,18:43:30,'2H37',1723 Edinburgh to Helensburgh Central,Hyndland West Jn,51,66,13/12/2018
18:45:00,18:45:15,'2H37',1723 Edinburgh to Helensburgh Central,Scotstounhill [SCH],52,66,13/12/2018
18:45:30,18:46:00,'2H37',1723 Edinburgh to Helensburgh Central,Garscadden [GRS],53,66,13/12/2018
18:46:30,18:47:15,'2H37',1723 Edinburgh to Helensburgh Central,Yoker [YOK],54,66,13/12/2018
18:48:00,18:48:30,'2H37',1723 Edinburgh to Helensburgh Central,Clydebank [CYK],55,66,13/12/2018
18:49:30,18:51:00,'2H37',1723 Edinburgh to Helensburgh Central,Dalmuir [DMR] Arr,56,66,13/12/2018
18:50:30,18:52:30,'2H37',1723 Edinburgh to Helensburgh Central,Dalmuir [DMR] Dep,57,66,13/12/2018
18:53:00,18:55:15,'2H37',1723 Edinburgh to Helensburgh Central,Kilpatrick [KPT],58,66,13/12/2018
18:54:30,18:57:30,'2H37',1723 Edinburgh to Helensburgh Central,Bowling [BWG],59,66,13/12/2018
18:58:30,19:01:00,'2H37',1723 Edinburgh to Helensburgh Central,Dumbarton East [DBE] Arr,60,66,13/12/2018
18:59:00,19:01:45,'2H37',1723 Edinburgh to Helensburgh Central,Dumbarton East [DBE] Dep,61,66,13/12/2018
19:00:30,19:03:15,'2H37',1723 Edinburgh to Helensburgh Central,Dumbarton Central [DBC] Arr,62,66,13/12/2018
19:01:00,19:04:15,'2H37',1723 Edinburgh to Helensburgh Central,Dumbarton Central [DBC] Dep,63,66,13/12/2018
19:02:00,19:05:15,'2H37',1723 Edinburgh to Helensburgh Central,Dalreoch [DLR] Arr,64,66,13/12/2018
19:02:30,19:05:45,'2H37',1723 Edinburgh to Helensburgh Central,Dalreoch [DLR] Dep,65,66,13/12/2018
19:07:00,19:09:45,'2H37',1723 Edinburgh to Helensburgh Central,Cardross [CDR] Arr,66,66,13/12/2018
19:07:30,19:10:15,'2H37',1723 Edinburgh to Helensburgh Central,Cardross [CDR] Dep,67,66,13/12/2018
19:12:00,19:14:00,'2H37',1723 Edinburgh to Helensburgh Central,Craigendoran Jn,68,66,13/12/2018
19:12:30,19:15:00,'2H37',1723 Edinburgh to Helensburgh Central,Craigendoran [CGD] Arr,69,66,13/12/2018
19:13:00,19:15:30,'2H37',1723 Edinburgh to Helensburgh Central,Craigendoran [CGD] Dep,70,66,13/12/2018
18:29:30,18:33:00,'2V33',1822 Springburn to Dumbarton Central,Bellgrove [BLG] Arr,0,67,13/12/2018
18:30:00,18:33:45,'2V33',1822 Springburn to Dumbarton Central,Bellgrove [BLG] Dep,1,67,13/12/2018
18:31:00,18:34:45,'2V33',1822 Springburn to Dumbarton Central,High St Jn,2,67,13/12/2018
18:31:30,18:35:30,'2V33',1822 Springburn to Dumbarton Central,High Street [HST] Arr,3,67,13/12/2018
18:32:30,18:36:00,'2V33',1822 Springburn to Dumbarton Central,High Street [HST] Dep,4,67,13/12/2018
18:34:00,18:37:15,'2V33',1822 Springburn to Dumbarton Central,Glasgow Queen Street [GLQ] Arr,5,67,13/12/2018
18:37:00,18:37:45,'2V33',1822 Springburn to Dumbarton Central,Glasgow Queen Street [GLQ] Dep,6,67,13/12/2018
18:38:30,18:39:30,'2V33',1822 Springburn to Dumbarton Central,Charing Cross (Glasgow) [CHC] Arr,7,67,13/12/2018
18:39:30,18:40:15,'2V33',1822 Springburn to Dumbarton Central,Charing Cross (Glasgow) [CHC] Dep,8,67,13/12/2018
18:41:30,18:43:30,'2V33',1822 Springburn to Dumbarton Central,Finnieston East Jn,9,67,13/12/2018
18:42:00,18:45:30,'2V33',1822 Springburn to Dumbarton Central,Finnieston West Jn,10,67,13/12/2018
18:43:00,18:46:30,'2V33',1822 Springburn to Dumbarton Central,Partick [PTK] Arr,11,67,13/12/2018
18:43:30,18:48:00,'2V33',1822 Springburn to Dumbarton Central,Partick [PTK] Dep,12,67,13/12/2018
18:45:00,18:49:30,'2V33',1822 Springburn to Dumbarton Central,Hyndland [HYN] Arr,13,67,13/12/2018
18:45:30,18:50:15,'2V33',1822 Springburn to Dumbarton Central,Hyndland [HYN] Dep,14,67,13/12/2018
18:46:30,18:51:00,'2V33',1822 Springburn to Dumbarton Central,Hyndland East Jn,15,67,13/12/2018
18:47:00,18:51:30,'2V33',1822 Springburn to Dumbarton Central,Jordanhill [JOR] Arr,16,67,13/12/2018
18:47:30,18:52:15,'2V33',1822 Springburn to Dumbarton Central,Jordanhill [JOR] Dep,17,67,13/12/2018
18:48:30,18:52:45,'2V33',1822 Springburn to Dumbarton Central,Hyndland West Jn,18,67,13/12/2018
18:49:30,18:54:15,'2V33',1822 Springburn to Dumbarton Central,Scotstounhill [SCH] Arr,19,67,13/12/2018
18:50:00,18:55:00,'2V33',1822 Springburn to Dumbarton Central,Scotstounhill [SCH] Dep,20,67,13/12/2018
18:51:30,18:56:15,'2V33',1822 Springburn to Dumbarton Central,Garscadden [GRS] Arr,21,67,13/12/2018
18:52:30,18:57:00,'2V33',1822 Springburn to Dumbarton Central,Garscadden [GRS] Dep,22,67,13/12/2018
18:54:30,18:58:45,'2V33',1822 Springburn to Dumbarton Central,Yoker [YOK] Arr,23,67,13/12/2018
18:55:00,18:59:15,'2V33',1822 Springburn to Dumbarton Central,Yoker [YOK] Dep,24,67,13/12/2018
18:56:30,19:01:15,'2V33',1822 Springburn to Dumbarton Central,Clydebank [CYK] Arr,25,67,13/12/2018
18:57:00,19:01:45,'2V33',1822 Springburn to Dumbarton Central,Clydebank [CYK] Dep,26,67,13/12/2018
19:00:30,19:03:45,'2V33',1822 Springburn to Dumbarton Central,Dalmuir [DMR] Arr,27,67,13/12/2018
19:01:30,19:04:45,'2V33',1822 Springburn to Dumbarton Central,Dalmuir [DMR] Dep,28,67,13/12/2018
19:06:30,19:10:30,'2V33',1822 Springburn to Dumbarton Central,Bowling [BWG] Arr,29,67,13/12/2018
19:07:00,19:11:00,'2V33',1822 Springburn to Dumbarton Central,Bowling [BWG] Dep,30,67,13/12/2018
19:11:00,19:14:45,'2V33',1822 Springburn to Dumbarton Central,Dumbarton East [DBE] Arr,31,67,13/12/2018
19:11:30,19:15:30,'2V33',1822 Springburn to Dumbarton Central,Dumbarton East [DBE] Dep,32,67,13/12/2018
18:06:00,18:09:45,'2L01',1803 Larkhall to Milngavie,Allanton Loop,0,68,13/12/2018
18:07:30,18:10:30,'2L01',1803 Larkhall to Milngavie,Chatelherault [CTE] Arr,1,68,13/12/2018
18:08:00,18:11:00,'2L01',1803 Larkhall to Milngavie,Chatelherault [CTE] Dep,2,68,13/12/2018
18:09:00,18:12:00,'2L01',1803 Larkhall to Milngavie,Haughhead Jn,3,68,13/12/2018
18:12:00,18:14:00,'2L01',1803 Larkhall to Milngavie,Hamilton Central [HNC] Arr,4,68,13/12/2018
18:13:00,18:15:00,'2L01',1803 Larkhall to Milngavie,Hamilton Central [HNC] Dep,5,68,13/12/2018
18:15:00,18:16:45,'2L01',1803 Larkhall to Milngavie,Hamilton West [HNW] Arr,6,68,13/12/2018
18:15:30,18:17:15,'2L01',1803 Larkhall to Milngavie,Hamilton West [HNW] Dep,7,68,13/12/2018
18:18:30,18:20:00,'2L01',1803 Larkhall to Milngavie,Blantyre [BLT] Arr,8,68,13/12/2018
18:19:30,18:20:45,'2L01',1803 Larkhall to Milngavie,Blantyre [BLT] Dep,9,68,13/12/2018
18:23:00,18:24:15,'2L01',1803 Larkhall to Milngavie,Newton [NTN] Arr,10,68,13/12/2018
18:23:30,18:24:30,'2L01',1803 Larkhall to Milngavie,Newton [NTN] Dep,11,68,13/12/2018
18:25:00,18:26:15,'2L01',1803 Larkhall to Milngavie,Newton West Jn,12,68,13/12/2018
18:26:30,18:27:00,'2L01',1803 Larkhall to Milngavie,Cambuslang [CBL] Arr,13,68,13/12/2018
18:27:00,18:28:00,'2L01',1803 Larkhall to Milngavie,Cambuslang [CBL] Dep,14,68,13/12/2018
18:28:30,18:30:00,'2L01',1803 Larkhall to Milngavie,Rutherglen East Jn,15,68,13/12/2018
18:30:30,18:31:00,'2L01',1803 Larkhall to Milngavie,Rutherglen [RUT] Arr,16,68,13/12/2018
18:31:00,18:32:00,'2L01',1803 Larkhall to Milngavie,Rutherglen [RUT] Dep,17,68,13/12/2018
18:33:00,18:33:30,'2L01',1803 Larkhall to Milngavie,Dalmarnock [DAK],18,68,13/12/2018
18:33:30,18:34:30,'2L01',1803 Larkhall to Milngavie,Bridgeton [BDG],19,68,13/12/2018
18:35:30,18:36:45,'2L01',1803 Larkhall to Milngavie,Argyle Street [AGS] Arr,20,68,13/12/2018
18:37:30,18:37:30,'2L01',1803 Larkhall to Milngavie,Argyle Street [AGS] Dep,21,68,13/12/2018
18:38:30,18:38:45,'2L01',1803 Larkhall to Milngavie,Glasgow Central [GLC] Arr,22,68,13/12/2018
18:39:30,18:40:00,'2L01',1803 Larkhall to Milngavie,Glasgow Central [GLC] Dep,23,68,13/12/2018
18:40:30,18:41:30,'2L01',1803 Larkhall to Milngavie,Anderston [AND] Arr,24,68,13/12/2018
18:41:00,18:41:45,'2L01',1803 Larkhall to Milngavie,Anderston [AND] Dep,25,68,13/12/2018
18:42:30,18:43:15,'2L01',1803 Larkhall to Milngavie,Exhibition Centre [EXG] Arr,26,68,13/12/2018
18:43:30,18:44:00,'2L01',1803 Larkhall to Milngavie,Exhibition Centre [EXG] Dep,27,68,13/12/2018
18:45:00,18:46:45,'2L01',1803 Larkhall to Milngavie,Finnieston East Jn,28,68,13/12/2018
18:45:30,18:48:45,'2L01',1803 Larkhall to Milngavie,Finnieston West Jn,29,68,13/12/2018
18:46:30,18:49:45,'2L01',1803 Larkhall to Milngavie,Partick [PTK] Arr,30,68,13/12/2018
18:47:00,18:50:45,'2L01',1803 Larkhall to Milngavie,Partick [PTK] Dep,31,68,13/12/2018
18:48:30,18:52:15,'2L01',1803 Larkhall to Milngavie,Hyndland [HYN] Arr,32,68,13/12/2018
18:49:00,18:52:45,'2L01',1803 Larkhall to Milngavie,Hyndland [HYN] Dep,33,68,13/12/2018
18:50:00,18:53:45,'2L01',1803 Larkhall to Milngavie,Hyndland East Jn,34,68,13/12/2018
18:50:30,18:54:45,'2L01',1803 Larkhall to Milngavie,Hyndland North Jn,35,68,13/12/2018
18:51:30,18:55:15,'2L01',1803 Larkhall to Milngavie,Anniesland [ANL] Arr,36,68,13/12/2018
18:52:00,18:55:30,'2L01',1803 Larkhall to Milngavie,Anniesland [ANL] Dep,37,68,13/12/2018
18:54:30,18:58:30,'2L01',1803 Larkhall to Milngavie,Westerton [WES] Arr,38,68,13/12/2018
18:55:00,18:59:30,'2L01',1803 Larkhall to Milngavie,Westerton [WES] Dep,39,68,13/12/2018
18:57:00,19:01:45,'2L01',1803 Larkhall to Milngavie,Bearsden [BRN] Arr,40,68,13/12/2018
18:57:30,19:02:15,'2L01',1803 Larkhall to Milngavie,Bearsden [BRN] Dep,41,68,13/12/2018
18:59:00,19:03:30,'2L01',1803 Larkhall to Milngavie,Hillfoot [HLF] Arr,42,68,13/12/2018
18:59:30,19:04:00,'2L01',1803 Larkhall to Milngavie,Hillfoot [HLF] Dep,43,68,13/12/2018
18:20:30,18:20:45,'2E51',1816 Airdrie to Balloch,Coatbridge Sunnyside [CBS] Arr,0,69,13/12/2018
18:21:00,18:21:15,'2E51',1816 Airdrie to Balloch,Coatbridge Sunnyside [CBS] Dep,1,69,13/12/2018
18:22:00,18:22:15,'2E51',1816 Airdrie to Balloch,Sunnyside Jn,2,69,13/12/2018
18:23:00,18:23:00,'2E51',1816 Airdrie to Balloch,Blairhill [BAI] Arr,3,69,13/12/2018
18:23:30,18:23:45,'2E51',1816 Airdrie to Balloch,Blairhill [BAI] Dep,4,69,13/12/2018
18:27:00,18:27:15,'2E51',1816 Airdrie to Balloch,Easterhouse [EST] Arr,5,69,13/12/2018
18:27:30,18:27:45,'2E51',1816 Airdrie to Balloch,Easterhouse [EST] Dep,6,69,13/12/2018
18:29:30,18:29:45,'2E51',1816 Airdrie to Balloch,Garrowhill [GAR] Arr,7,69,13/12/2018
18:30:00,18:30:15,'2E51',1816 Airdrie to Balloch,Garrowhill [GAR] Dep,8,69,13/12/2018
18:32:00,18:32:15,'2E51',1816 Airdrie to Balloch,Shettleston [SLS] Arr,9,69,13/12/2018
18:32:30,18:32:45,'2E51',1816 Airdrie to Balloch,Shettleston [SLS] Dep,10,69,13/12/2018
18:34:00,18:34:30,'2E51',1816 Airdrie to Balloch,Carntyne [CAY] Arr,11,69,13/12/2018
18:34:30,18:35:00,'2E51',1816 Airdrie to Balloch,Carntyne [CAY] Dep,12,69,13/12/2018
18:37:30,18:37:30,'2E51',1816 Airdrie to Balloch,Bellgrove [BLG] Arr,13,69,13/12/2018
18:38:00,18:38:15,'2E51',1816 Airdrie to Balloch,Bellgrove [BLG] Dep,14,69,13/12/2018
18:39:00,18:39:15,'2E51',1816 Airdrie to Balloch,High St Jn,15,69,13/12/2018
18:39:30,18:40:00,'2E51',1816 Airdrie to Balloch,High Street [HST] Arr,16,69,13/12/2018
18:40:00,18:40:30,'2E51',1816 Airdrie to Balloch,High Street [HST] Dep,17,69,13/12/2018
18:41:30,18:41:45,'2E51',1816 Airdrie to Balloch,Glasgow Queen Street [GLQ] Arr,18,69,13/12/2018
18:42:30,18:42:30,'2E51',1816 Airdrie to Balloch,Glasgow Queen Street [GLQ] Dep,19,69,13/12/2018
18:44:00,18:44:15,'2E51',1816 Airdrie to Balloch,Charing Cross (Glasgow) [CHC] Arr,20,69,13/12/2018
18:45:30,18:44:45,'2E51',1816 Airdrie to Balloch,Charing Cross (Glasgow) [CHC] Dep,21,69,13/12/2018
18:47:30,18:49:45,'2E51',1816 Airdrie to Balloch,Finnieston East Jn,22,69,13/12/2018
18:48:00,18:51:30,'2E51',1816 Airdrie to Balloch,Finnieston West Jn,23,69,13/12/2018
18:49:00,18:52:30,'2E51',1816 Airdrie to Balloch,Partick [PTK] Arr,24,69,13/12/2018
18:50:00,18:53:15,'2E51',1816 Airdrie to Balloch,Partick [PTK] Dep,25,69,13/12/2018
18:51:30,18:55:00,'2E51',1816 Airdrie to Balloch,Hyndland [HYN] Arr,26,69,13/12/2018
18:52:00,18:56:00,'2E51',1816 Airdrie to Balloch,Hyndland [HYN] Dep,27,69,13/12/2018
18:53:00,18:57:00,'2E51',1816 Airdrie to Balloch,Hyndland East Jn,28,69,13/12/2018
18:53:30,18:57:45,'2E51',1816 Airdrie to Balloch,Hyndland North Jn,29,69,13/12/2018
18:54:30,18:58:15,'2E51',1816 Airdrie to Balloch,Anniesland [ANL] Arr,30,69,13/12/2018
18:55:00,18:58:30,'2E51',1816 Airdrie to Balloch,Anniesland [ANL] Dep,31,69,13/12/2018
18:57:30,19:02:00,'2E51',1816 Airdrie to Balloch,Westerton [WES] Arr,32,69,13/12/2018
18:58:00,19:02:30,'2E51',1816 Airdrie to Balloch,Westerton [WES] Dep,33,69,13/12/2018
19:00:00,19:04:30,'2E51',1816 Airdrie to Balloch,Drumchapel [DMC] Arr,34,69,13/12/2018
19:00:30,19:05:00,'2E51',1816 Airdrie to Balloch,Drumchapel [DMC] Dep,35,69,13/12/2018
19:02:00,19:06:45,'2E51',1816 Airdrie to Balloch,Drumry [DMY] Arr,36,69,13/12/2018
19:02:30,19:07:00,'2E51',1816 Airdrie to Balloch,Drumry [DMY] Dep,37,69,13/12/2018
19:04:30,19:08:45,'2E51',1816 Airdrie to Balloch,Singer [SIN] Arr,38,69,13/12/2018
19:05:00,19:09:15,'2E51',1816 Airdrie to Balloch,Singer [SIN] Dep,39,69,13/12/2018
19:07:00,19:11:15,'2E51',1816 Airdrie to Balloch,Dalmuir [DMR] Arr,40,69,13/12/2018
19:08:00,19:12:45,'2E51',1816 Airdrie to Balloch,Dalmuir [DMR] Dep,41,69,13/12/2018
19:10:30,19:14:45,'2E51',1816 Airdrie to Balloch,Kilpatrick [KPT],42,69,13/12/2018
19:12:00,19:17:00,'2E51',1816 Airdrie to Balloch,Bowling [BWG],43,69,13/12/2018
19:16:00,19:20:15,'2E51',1816 Airdrie to Balloch,Dumbarton East [DBE] Arr,44,69,13/12/2018
19:16:30,19:21:00,'2E51',1816 Airdrie to Balloch,Dumbarton East [DBE] Dep,45,69,13/12/2018
19:18:00,19:22:30,'2E51',1816 Airdrie to Balloch,Dumbarton Central [DBC] Arr,46,69,13/12/2018
19:19:00,19:24:00,'2E51',1816 Airdrie to Balloch,Dumbarton Central [DBC] Dep,47,69,13/12/2018
19:20:00,19:25:00,'2E51',1816 Airdrie to Balloch,Dalreoch [DLR] Arr,48,69,13/12/2018
19:20:30,19:25:45,'2E51',1816 Airdrie to Balloch,Dalreoch [DLR] Dep,49,69,13/12/2018
19:23:00,19:28:00,'2E51',1816 Airdrie to Balloch,Renton [RTN] Arr,50,69,13/12/2018
19:23:30,19:29:00,'2E51',1816 Airdrie to Balloch,Renton [RTN] Dep,51,69,13/12/2018
19:25:30,19:32:00,'2E51',1816 Airdrie to Balloch,Alexandria [ALX] Arrivin Arr,52,69,13/12/2018
19:26:00,19:32:30,'2E51',1816 Airdrie to Balloch,Alexandria [ALX] Arrivin Dep,53,69,13/12/2018
18:19:00,18:20:15,'2F11',1817 Motherwell to Dalmuir,Airbles [AIR] Arr,0,70,13/12/2018
18:19:30,18:20:45,'2F11',1817 Motherwell to Dalmuir,Airbles [AIR] Dep,1,70,13/12/2018
18:22:30,18:23:15,'2F11',1817 Motherwell to Dalmuir,Haughhead Jn,2,70,13/12/2018
18:25:00,18:25:00,'2F11',1817 Motherwell to Dalmuir,Hamilton Central [HNC] Arr,3,70,13/12/2018
18:25:30,18:26:00,'2F11',1817 Motherwell to Dalmuir,Hamilton Central [HNC] Dep,4,70,13/12/2018
18:27:30,18:28:00,'2F11',1817 Motherwell to Dalmuir,Hamilton West [HNW] Arr,5,70,13/12/2018
18:28:00,18:28:30,'2F11',1817 Motherwell to Dalmuir,Hamilton West [HNW] Dep,6,70,13/12/2018
18:31:00,18:31:15,'2F11',1817 Motherwell to Dalmuir,Blantyre [BLT] Arr,7,70,13/12/2018
18:31:30,18:32:00,'2F11',1817 Motherwell to Dalmuir,Blantyre [BLT] Dep,8,70,13/12/2018
18:35:00,18:35:15,'2F11',1817 Motherwell to Dalmuir,Newton [NTN] Arr,9,70,13/12/2018
18:35:30,18:35:45,'2F11',1817 Motherwell to Dalmuir,Newton [NTN] Dep,10,70,13/12/2018
18:37:00,18:37:45,'2F11',1817 Motherwell to Dalmuir,Newton West Jn,11,70,13/12/2018
18:38:30,18:40:00,'2F11',1817 Motherwell to Dalmuir,Cambuslang [CBL] Arr,12,70,13/12/2018
18:39:00,18:41:00,'2F11',1817 Motherwell to Dalmuir,Cambuslang [CBL] Dep,13,70,13/12/2018
18:40:30,18:43:00,'2F11',1817 Motherwell to Dalmuir,Rutherglen East Jn,14,70,13/12/2018
18:42:00,18:44:00,'2F11',1817 Motherwell to Dalmuir,Rutherglen [RUT] Arr,15,70,13/12/2018
18:42:30,18:44:00,'2F11',1817 Motherwell to Dalmuir,Rutherglen [RUT] Dep,16,70,13/12/2018
18:44:30,18:46:30,'2F11',1817 Motherwell to Dalmuir,Dalmarnock [DAK] Arr,17,70,13/12/2018
18:45:00,18:47:00,'2F11',1817 Motherwell to Dalmuir,Dalmarnock [DAK] Dep,18,70,13/12/2018
18:46:30,18:48:45,'2F11',1817 Motherwell to Dalmuir,Bridgeton [BDG] Arr,19,70,13/12/2018
18:47:00,18:49:15,'2F11',1817 Motherwell to Dalmuir,Bridgeton [BDG] Dep,20,70,13/12/2018
18:49:30,18:51:45,'2F11',1817 Motherwell to Dalmuir,Argyle Street [AGS] Arr,21,70,13/12/2018
18:50:00,18:52:45,'2F11',1817 Motherwell to Dalmuir,Argyle Street [AGS] Dep,22,70,13/12/2018
18:51:00,18:54:00,'2F11',1817 Motherwell to Dalmuir,Glasgow Central [GLC] Arr,23,70,13/12/2018
18:52:00,18:55:15,'2F11',1817 Motherwell to Dalmuir,Glasgow Central [GLC] Dep,24,70,13/12/2018
18:53:00,18:56:45,'2F11',1817 Motherwell to Dalmuir,Anderston [AND] Arr,25,70,13/12/2018
18:53:30,18:57:00,'2F11',1817 Motherwell to Dalmuir,Anderston [AND] Dep,26,70,13/12/2018
18:55:00,18:58:30,'2F11',1817 Motherwell to Dalmuir,Exhibition Centre [EXG] Arr,27,70,13/12/2018
18:55:30,18:59:30,'2F11',1817 Motherwell to Dalmuir,Exhibition Centre [EXG] Dep,28,70,13/12/2018
18:57:00,19:00:30,'2F11',1817 Motherwell to Dalmuir,Finnieston East Jn,29,70,13/12/2018
18:57:30,19:01:00,'2F11',1817 Motherwell to Dalmuir,Finnieston West Jn,30,70,13/12/2018
18:58:30,19:02:00,'2F11',1817 Motherwell to Dalmuir,Partick [PTK] Arr,31,70,13/12/2018
18:59:00,19:02:45,'2F11',1817 Motherwell to Dalmuir,Partick [PTK] Dep,32,70,13/12/2018
19:00:30,19:04:15,'2F11',1817 Motherwell to Dalmuir,Hyndland [HYN] Arr,33,70,13/12/2018
19:01:00,19:05:15,'2F11',1817 Motherwell to Dalmuir,Hyndland [HYN] Dep,34,70,13/12/2018
19:02:00,19:06:15,'2F11',1817 Motherwell to Dalmuir,Hyndland East Jn,35,70,13/12/2018
19:02:30,19:06:30,'2F11',1817 Motherwell to Dalmuir,Jordanhill [JOR] Arr,36,70,13/12/2018
19:03:00,19:07:15,'2F11',1817 Motherwell to Dalmuir,Jordanhill [JOR] Dep,37,70,13/12/2018
19:04:00,19:07:45,'2F11',1817 Motherwell to Dalmuir,Hyndland West Jn,38,70,13/12/2018
19:05:00,19:09:30,'2F11',1817 Motherwell to Dalmuir,Scotstounhill [SCH] Arr,39,70,13/12/2018
19:05:30,19:10:15,'2F11',1817 Motherwell to Dalmuir,Scotstounhill [SCH] Dep,40,70,13/12/2018
19:07:00,19:11:30,'2F11',1817 Motherwell to Dalmuir,Garscadden [GRS] Arr,41,70,13/12/2018
19:08:00,19:12:15,'2F11',1817 Motherwell to Dalmuir,Garscadden [GRS] Dep,42,70,13/12/2018
19:10:00,19:14:15,'2F11',1817 Motherwell to Dalmuir,Yoker [YOK] Arr,43,70,13/12/2018
19:10:30,19:14:45,'2F11',1817 Motherwell to Dalmuir,Yoker [YOK] Dep,44,70,13/12/2018
19:12:00,19:16:30,'2F11',1817 Motherwell to Dalmuir,Clydebank [CYK] Arr,45,70,13/12/2018
19:12:30,19:17:00,'2F11',1817 Motherwell to Dalmuir,Clydebank [CYK] Dep,46,70,13/12/2018
18:34:30,18:35:00,'2L03',1833 Larkhall to Milngavie,Merryton [MEY] Arr,0,71,13/12/2018
18:35:00,18:35:15,'2L03',1833 Larkhall to Milngavie,Merryton [MEY] Dep,1,71,13/12/2018
18:36:00,18:37:00,'2L03',1833 Larkhall to Milngavie,Allanton Loop,2,71,13/12/2018
18:37:30,18:37:45,'2L03',1833 Larkhall to Milngavie,Chatelherault [CTE] Arr,3,71,13/12/2018
